peak_id	chromosome	start	end	strand
98313	chr8	120065611	120066011	*
98314	chr8	120071689	120072089	*
98315	chr8	120078085	120078485	*
98316	chr8	120079548	120080232	*
98317	chr8	120080602	120081002	*
98318	chr8	120094598	120094998	*
98319	chr8	120101150	120101550	*
98320	chr8	120107824	120108224	*
98321	chr8	120109155	120109555	*
98322	chr8	120112798	120113198	*
98323	chr8	120118949	120119349	*
98324	chr8	120124261	120124661	*
98325	chr8	120131164	120131564	*
98326	chr8	120135726	120136126	*
98327	chr8	120144909	120145309	*
98328	chr8	120150126	120150526	*
98329	chr8	120152586	120152986	*
98330	chr8	120162353	120162753	*
98331	chr8	120167592	120167992	*
98332	chr8	120179056	120179456	*
98333	chr8	120190909	120191309	*
98334	chr8	120202032	120202432	*
98335	chr8	120205966	120206366	*
98336	chr8	120225535	120225935	*
98337	chr8	120227240	120227640	*
98338	chr8	120243183	120243583	*
98339	chr8	120249618	120250018	*
98340	chr8	120265533	120265933	*
98341	chr8	120268515	120268915	*
98342	chr8	120276376	120276776	*
98343	chr8	120281486	120281886	*
98344	chr8	120285053	120285453	*
98345	chr8	120288482	120288882	*
98346	chr8	120293769	120294169	*
98347	chr8	120300780	120301180	*
98348	chr8	120312459	120312859	*
98349	chr8	120319408	120319808	*
98350	chr8	120323043	120323443	*
98351	chr8	120324848	120325248	*
98352	chr8	120332693	120333093	*
98353	chr8	120335381	120335781	*
98354	chr8	120344167	120344567	*
98355	chr8	120352429	120352829	*
98356	chr8	120363789	120364189	*
98357	chr8	120368947	120369347	*
98358	chr8	120376859	120377259	*
98359	chr8	120382492	120382892	*
98360	chr8	120394674	120395074	*
98361	chr8	120402427	120402827	*
98362	chr8	120404527	120404927	*
98363	chr8	120405978	120406378	*
98364	chr8	120416982	120417382	*
98365	chr8	120427060	120427460	*
98366	chr8	120437169	120437569	*
98367	chr8	120445262	120445662	*
98368	chr8	120446559	120446959	*
98369	chr8	120456337	120456737	*
98370	chr8	120462621	120463021	*
98371	chr8	120463726	120464126	*
98372	chr8	120473271	120473671	*
98373	chr8	120475589	120475989	*
98374	chr8	120482294	120482694	*
98375	chr8	120486916	120487316	*
98376	chr8	120489309	120489709	*
98377	chr8	120491053	120491453	*
98378	chr8	120494830	120495230	*
98379	chr8	120498934	120499334	*
98380	chr8	120504220	120504620	*
98381	chr8	120506504	120506904	*
98382	chr8	120510670	120511070	*
98383	chr8	120526452	120526852	*
98384	chr8	120529187	120529587	*
98385	chr8	120534960	120535360	*
98386	chr8	120539286	120539686	*
98387	chr8	120551060	120551460	*
98388	chr8	120563831	120564231	*
98389	chr8	120570326	120570726	*
98390	chr8	120572589	120572989	*
98391	chr8	120579870	120580270	*
98392	chr8	120589014	120589414	*
98393	chr8	120595931	120596331	*
98394	chr8	120607858	120608258	*
98395	chr8	120611051	120611451	*
98396	chr8	120618109	120618509	*
98397	chr8	120619784	120620184	*
98398	chr8	120631223	120631623	*
98399	chr8	120634345	120634745	*
98400	chr8	120640804	120641204	*
98401	chr8	120642251	120642651	*
98402	chr8	120656310	120656710	*
98403	chr8	120658572	120658972	*
98404	chr8	120662649	120663049	*
98405	chr8	120664572	120664972	*
98406	chr8	120668063	120668463	*
98407	chr8	120675635	120676035	*
98408	chr8	120678447	120678847	*
98409	chr8	120686083	120686483	*
98410	chr8	120697650	120698050	*
98411	chr8	120699588	120699988	*
98412	chr8	120702041	120702441	*
98413	chr8	120709191	120709591	*
98414	chr8	120711150	120711550	*
98415	chr8	120716001	120716401	*
98416	chr8	120719834	120720234	*
98417	chr8	120725239	120725639	*
98418	chr8	120736105	120736505	*
98419	chr8	120743681	120744081	*
98420	chr8	120745266	120745666	*
98421	chr8	120750612	120751012	*
98422	chr8	120759865	120760265	*
98423	chr8	120763258	120763658	*
98424	chr8	120766964	120767364	*
98425	chr8	120768593	120768993	*
98426	chr8	120784253	120784653	*
98427	chr8	120786384	120786784	*
98428	chr8	120792705	120793105	*
98429	chr8	120796221	120796621	*
98430	chr8	120800524	120800924	*
98431	chr8	120807410	120807810	*
98432	chr8	120812008	120812408	*
98433	chr8	120816321	120816721	*
98434	chr8	120818060	120818460	*
98435	chr8	120819907	120820307	*
98436	chr8	120821369	120821769	*
98437	chr8	120824672	120825072	*
98438	chr8	120828276	120828676	*
98439	chr8	120832023	120832423	*
98440	chr8	120834771	120835171	*
98441	chr8	120854067	120854467	*
98442	chr8	120860906	120861306	*
98443	chr8	120865547	120865947	*
98444	chr8	120874607	120875007	*
98445	chr8	120889203	120889603	*
98446	chr8	120912928	120913328	*
98447	chr8	120932877	120933277	*
98448	chr8	120936597	120936997	*
98449	chr8	120966074	120966474	*
98450	chr8	120972052	120972452	*
98451	chr8	121009859	121010259	*
98452	chr8	121047453	121047853	*
98453	chr8	121057028	121057428	*
98454	chr8	121071108	121071508	*
98455	chr8	121080626	121081026	*
98456	chr8	121083629	121084029	*
98457	chr8	121086029	121086429	*
98458	chr8	121092631	121093031	*
98459	chr8	121104023	121104423	*
98460	chr8	121108213	121108613	*
98461	chr8	121113257	121113657	*
98462	chr8	121116168	121116568	*
98463	chr8	121125295	121125695	*
98464	chr8	121134113	121134513	*
98465	chr8	121140864	121141264	*
98466	chr8	121160407	121160807	*
98467	chr8	121170608	121171008	*
98468	chr8	121176233	121176633	*
98469	chr8	121178028	121178428	*
98470	chr8	121187689	121188089	*
98471	chr8	121196068	121196468	*
98472	chr8	121206559	121206959	*
98473	chr8	121224671	121225071	*
98474	chr8	121234651	121235051	*
98475	chr8	121240374	121240774	*
98476	chr8	121241697	121242097	*
98477	chr8	121248788	121249188	*
98478	chr8	121258168	121258568	*
98479	chr8	121296063	121296463	*
98480	chr8	121301926	121302326	*
98481	chr8	121360425	121360825	*
98482	chr8	121390839	121391239	*
98483	chr8	121431580	121431980	*
98484	chr8	121451384	121451784	*
98485	chr8	121452107	121452507	*
98486	chr8	121476306	121476706	*
98487	chr8	121478047	121478447	*
98488	chr8	121479845	121480245	*
98489	chr8	121513419	121513819	*
98490	chr8	121525472	121525872	*
98491	chr8	121539941	121540341	*
98492	chr8	121545965	121546365	*
98493	chr8	121547137	121547537	*
98494	chr8	121561965	121562365	*
98495	chr8	121568234	121568634	*
98496	chr8	121570248	121570648	*
98497	chr8	121573303	121573703	*
98498	chr8	121578597	121578997	*
98499	chr8	121585404	121585804	*
98500	chr8	121590183	121590583	*
98501	chr8	121598900	121599300	*
98502	chr8	121602864	121603264	*
98503	chr8	121619314	121619714	*
98504	chr8	121620746	121621146	*
98505	chr8	121621880	121622280	*
98506	chr8	121628662	121629062	*
98507	chr8	121631693	121632093	*
98508	chr8	121635589	121635989	*
98509	chr8	121643272	121643672	*
98510	chr8	121652786	121653186	*
98511	chr8	121660815	121661215	*
98512	chr8	121665256	121665656	*
98513	chr8	121669147	121669547	*
98514	chr8	121685446	121685846	*
98515	chr8	121695730	121696130	*
98516	chr8	121697432	121697832	*
98517	chr8	121717910	121718310	*
98518	chr8	121736249	121736649	*
98519	chr8	121739211	121739611	*
98520	chr8	121746921	121747321	*
98521	chr8	121751429	121751829	*
98522	chr8	121754108	121754508	*
98523	chr8	121761370	121761770	*
98524	chr8	121771141	121771541	*
98525	chr8	121792139	121792539	*
98526	chr8	121806160	121806560	*
98527	chr8	121811512	121811912	*
98528	chr8	121813355	121813755	*
98529	chr8	121818245	121818645	*
98530	chr8	121821614	121822014	*
98531	chr8	121829387	121829787	*
98532	chr8	121832620	121833020	*
98533	chr8	121841295	121841695	*
98534	chr8	121844697	121845097	*
98535	chr8	121848494	121848894	*
98536	chr8	121850926	121851326	*
98537	chr8	121861291	121861691	*
98538	chr8	121866940	121867340	*
98539	chr8	121871864	121872264	*
98540	chr8	121877231	121877631	*
98541	chr8	121889748	121890148	*
98542	chr8	121898455	121898855	*
98543	chr8	121901852	121902252	*
98544	chr8	121907506	121907906	*
98545	chr8	121919733	121920133	*
98546	chr8	121925621	121926021	*
98547	chr8	121927315	121927715	*
98548	chr8	121930008	121930408	*
98549	chr8	121934486	121934886	*
98550	chr8	121938871	121939271	*
98551	chr8	121947716	121948116	*
98552	chr8	121949976	121950376	*
98553	chr8	121955774	121956174	*
98554	chr8	121971662	121972062	*
98555	chr8	121977968	121978368	*
98556	chr8	121984525	121984925	*
98557	chr8	121988608	121989008	*
98558	chr8	121990910	121991310	*
98559	chr8	121995110	121995510	*
98560	chr8	121999509	121999909	*
98561	chr8	122002479	122002879	*
98562	chr8	122007559	122007959	*
98563	chr8	122013641	122014041	*
98564	chr8	122020107	122020507	*
98565	chr8	122022243	122022643	*
98566	chr8	122032070	122032470	*
98567	chr8	122037941	122038341	*
98568	chr8	122039393	122039793	*
98569	chr8	122042668	122043068	*
98570	chr8	122064140	122064540	*
98571	chr8	122065147	122065547	*
98572	chr8	122066562	122066962	*
98573	chr8	122078310	122078710	*
98574	chr8	122083547	122083947	*
98575	chr8	122085210	122085610	*
98576	chr8	122087260	122087660	*
98577	chr8	122094695	122095095	*
98578	chr8	122100619	122101019	*
98579	chr8	122103302	122103702	*
98580	chr8	122112056	122112456	*
98581	chr8	122116702	122117102	*
98582	chr8	122127139	122127539	*
98583	chr8	122128430	122128830	*
98584	chr8	122135777	122136177	*
98585	chr8	122139755	122140155	*
98586	chr8	122144816	122145216	*
98587	chr8	122155233	122155633	*
98588	chr8	122157361	122157761	*
98589	chr8	122160153	122160553	*
98590	chr8	122162991	122163391	*
98591	chr8	122167576	122167976	*
98592	chr8	122174053	122174453	*
98593	chr8	122179356	122179756	*
98594	chr8	122181426	122181826	*
98595	chr8	122193919	122194319	*
98596	chr8	122205832	122206232	*
98597	chr8	122211603	122212003	*
98598	chr8	122224657	122225057	*
98599	chr8	122227318	122227718	*
98600	chr8	122230690	122231090	*
98601	chr8	122233481	122233881	*
98602	chr8	122242245	122242645	*
98603	chr8	122246255	122246655	*
98604	chr8	122254558	122254958	*
98605	chr8	122259365	122259765	*
98606	chr8	122264248	122264648	*
98607	chr8	122266896	122267296	*
98608	chr8	122273161	122273561	*
98609	chr8	122281726	122282126	*
98610	chr8	122283395	122283795	*
98611	chr8	122294168	122294568	*
98612	chr8	122299172	122299572	*
98613	chr8	122300009	122300409	*
98614	chr8	122302833	122303233	*
98615	chr8	122314890	122315290	*
98616	chr8	122318105	122318505	*
98617	chr8	122324060	122324460	*
98618	chr8	122331115	122331515	*
98619	chr8	122333104	122333504	*
98620	chr8	122339193	122339593	*
98621	chr8	122343377	122343777	*
98622	chr8	122345696	122346096	*
98623	chr8	122347785	122348185	*
98624	chr8	122349702	122350102	*
98625	chr8	122355954	122356354	*
98626	chr8	122359111	122359511	*
98627	chr8	122361863	122362263	*
98628	chr8	122364958	122365358	*
98629	chr8	122369606	122370006	*
98630	chr8	122376324	122376724	*
98631	chr8	122386841	122387241	*
98632	chr8	122407591	122407991	*
98633	chr8	122413440	122413840	*
98634	chr8	122414513	122414913	*
98635	chr8	122415611	122416011	*
98636	chr8	122421025	122421425	*
98637	chr8	122430239	122430639	*
98638	chr8	122432755	122433155	*
98639	chr8	122436593	122436993	*
98640	chr8	122437942	122438342	*
98641	chr8	122443324	122443724	*
98642	chr8	122454470	122454870	*
98643	chr8	122459208	122459608	*
98644	chr8	122461259	122461659	*
98645	chr8	122465001	122465401	*
98646	chr8	122473858	122474258	*
98647	chr8	122484791	122485191	*
98648	chr8	122497281	122497681	*
98649	chr8	122500897	122501297	*
98650	chr8	122507852	122508252	*
98651	chr8	122517523	122517923	*
98652	chr8	122523333	122523733	*
98653	chr8	122526615	122527015	*
98654	chr8	122538121	122538521	*
98655	chr8	122539647	122540047	*
98656	chr8	122547826	122548226	*
98657	chr8	122549108	122549508	*
98658	chr8	122551205	122551605	*
98659	chr8	122556576	122556976	*
98660	chr8	122561228	122561628	*
98661	chr8	122564418	122564818	*
98662	chr8	122567352	122567752	*
98663	chr8	122576708	122577108	*
98664	chr8	122585357	122585757	*
98665	chr8	122593289	122593689	*
98666	chr8	122594882	122595282	*
98667	chr8	122604642	122605042	*
98668	chr8	122611287	122611687	*
98669	chr8	122617970	122618370	*
98670	chr8	122624004	122624404	*
98671	chr8	122627133	122627533	*
98672	chr8	122634487	122634887	*
98673	chr8	122634927	122635327	*
98674	chr8	122638629	122639029	*
98675	chr8	122659975	122660375	*
98676	chr8	122665212	122665612	*
98677	chr8	122677391	122677791	*
98678	chr8	122689341	122689741	*
98679	chr8	122695574	122695974	*
98680	chr8	122699102	122699502	*
98681	chr8	122700621	122701021	*
98682	chr8	122702267	122702667	*
98683	chr8	122704551	122704951	*
98684	chr8	122711832	122712232	*
98685	chr8	122718134	122718534	*
98686	chr8	122727390	122727790	*
98687	chr8	122727857	122728257	*
98688	chr8	122739548	122739948	*
98689	chr8	122751235	122751635	*
98690	chr8	122762615	122763015	*
98691	chr8	122775751	122776151	*
98692	chr8	122780314	122780714	*
98693	chr8	122791235	122791635	*
98694	chr8	122809450	122809850	*
98695	chr8	122828220	122828620	*
98696	chr8	122830367	122830767	*
98697	chr8	122835000	122835400	*
98698	chr8	122846471	122846871	*
98699	chr8	122848097	122848497	*
98700	chr8	122865387	122865787	*
98701	chr8	122870333	122870733	*
98702	chr8	122876776	122877466	*
98703	chr8	122879935	122880335	*
98704	chr8	122881922	122882322	*
98705	chr8	122888448	122888848	*
98706	chr8	122889392	122889792	*
98707	chr8	122891518	122891918	*
98708	chr8	122898474	122898874	*
98709	chr8	122906488	122906888	*
98710	chr8	122912079	122912479	*
98711	chr8	122918403	122918803	*
98712	chr8	122922927	122923327	*
98713	chr8	122928819	122929219	*
98714	chr8	122932255	122932655	*
98715	chr8	122933960	122934360	*
98716	chr8	122938587	122938987	*
98717	chr8	122940986	122941386	*
98718	chr8	122945792	122946192	*
98719	chr8	122950355	122950755	*
98720	chr8	122953258	122953658	*
98721	chr8	122962055	122962455	*
98722	chr8	122966833	122967233	*
98723	chr8	122971818	122972218	*
98724	chr8	122979869	122980269	*
98725	chr8	122983571	122983971	*
98726	chr8	122985334	122985734	*
98727	chr8	122987318	122987718	*
98728	chr8	122989916	122990316	*
98729	chr8	122993074	122993474	*
98730	chr8	123000294	123000694	*
98731	chr8	123004664	123005064	*
98732	chr8	123008823	123009223	*
98733	chr8	123015006	123015406	*
98734	chr8	123018426	123018826	*
98735	chr8	123021515	123021915	*
98736	chr8	123022715	123023115	*
98737	chr8	123025823	123026223	*
98738	chr8	123027764	123028164	*
98739	chr8	123032721	123033121	*
98740	chr8	123034168	123034568	*
98741	chr8	123036125	123036525	*
98742	chr8	123042277	123042677	*
98743	chr8	123044008	123044408	*
98744	chr8	123048415	123048815	*
98745	chr8	123065229	123065629	*
98746	chr8	123093444	123093844	*
98747	chr8	123100289	123100689	*
98748	chr8	123102185	123102585	*
98749	chr8	123106538	123106938	*
98750	chr8	123110621	123111021	*
98751	chr8	123112908	123113308	*
98752	chr8	123117300	123117700	*
98753	chr8	123122623	123123023	*
98754	chr8	123126990	123127390	*
98755	chr8	123131254	123131654	*
98756	chr8	123137562	123137962	*
98757	chr8	123141921	123142321	*
98758	chr8	123142863	123143263	*
98759	chr8	123145193	123145593	*
98760	chr8	123155175	123155575	*
98761	chr8	123182869	123183269	*
98762	chr8	123188877	123189277	*
98763	chr8	123190729	123191129	*
98764	chr8	123203022	123203422	*
98765	chr8	123205951	123206351	*
98766	chr8	123212727	123213127	*
98767	chr8	123220692	123221092	*
98768	chr8	123224656	123225056	*
98769	chr8	123236038	123236438	*
98770	chr8	123243048	123243448	*
98771	chr8	123248543	123248943	*
98772	chr8	123250938	123251338	*
98773	chr8	123254002	123254402	*
98774	chr8	123275588	123275988	*
98775	chr8	123280409	123280809	*
98776	chr8	123282962	123283362	*
98777	chr8	123287350	123287750	*
98778	chr8	123292782	123293182	*
98779	chr8	123298266	123298666	*
98780	chr8	123304338	123304738	*
98781	chr8	123305839	123306239	*
98782	chr8	123318426	123318826	*
98783	chr8	123329398	123329798	*
98784	chr8	123331456	123331856	*
98785	chr8	123332658	123333058	*
98786	chr8	123342323	123342723	*
98787	chr8	123352752	123353152	*
98788	chr8	123361288	123361688	*
98789	chr8	123373540	123373940	*
98790	chr8	123385135	123385535	*
98791	chr8	123396936	123397336	*
98792	chr8	123404602	123405002	*
98793	chr8	123406781	123407181	*
98794	chr8	123410032	123410432	*
98795	chr8	123411320	123411720	*
98796	chr8	123418379	123418779	*
98797	chr8	123419972	123420372	*
98798	chr8	123422468	123422868	*
98799	chr8	123442967	123443367	*
98800	chr8	123450723	123451123	*
98801	chr8	123467504	123467904	*
98802	chr8	123477718	123478118	*
98803	chr8	123487006	123487406	*
98804	chr8	123491346	123491746	*
98805	chr8	123501472	123501872	*
98806	chr8	123509718	123510118	*
98807	chr8	123512381	123512781	*
98808	chr8	123513310	123513710	*
98809	chr8	123518649	123519049	*
98810	chr8	123529206	123529606	*
98811	chr8	123643726	123644126	*
98812	chr8	123653619	123654019	*
98813	chr8	123661526	123661926	*
98814	chr8	123668621	123669021	*
98815	chr8	123672488	123672888	*
98816	chr8	123680291	123680691	*
98817	chr8	123686199	123686599	*
98818	chr8	123692155	123692555	*
98819	chr8	123717495	123717895	*
98820	chr8	123720808	123721208	*
98821	chr8	123735690	123736090	*
98822	chr8	123750196	123750596	*
98823	chr8	123754066	123754466	*
98824	chr8	123763450	123763850	*
98825	chr8	123768957	123769357	*
98826	chr8	123780565	123780965	*
98827	chr8	123783844	123784244	*
98828	chr8	123786670	123787070	*
98829	chr8	123788779	123789179	*
98830	chr8	123793910	123794310	*
98831	chr8	123797814	123798214	*
98832	chr8	123803664	123804064	*
98833	chr8	123805825	123806225	*
98834	chr8	123825971	123826371	*
98835	chr8	123832764	123833164	*
98836	chr8	123834482	123834882	*
98837	chr8	123835469	123835869	*
98838	chr8	123842663	123843275	*
98839	chr8	123845356	123845756	*
98840	chr8	123859300	123859700	*
98841	chr8	123866946	123867346	*
98842	chr8	123873327	123873727	*
98843	chr8	123875893	123876293	*
98844	chr8	123880076	123880476	*
98845	chr8	123883553	123883953	*
98846	chr8	123886036	123886436	*
98847	chr8	123887284	123887684	*
98848	chr8	123891358	123891758	*
98849	chr8	123924694	123925094	*
98850	chr8	123949154	123949554	*
98851	chr8	123968076	123968476	*
98852	chr8	123982806	123983206	*
98853	chr8	123988767	123989167	*
98854	chr8	123999539	123999939	*
98855	chr8	124007553	124007953	*
98856	chr8	124021164	124021564	*
98857	chr8	124045843	124046243	*
98858	chr8	124052138	124052538	*
98859	chr8	124056806	124057206	*
98860	chr8	124066433	124066833	*
98861	chr8	124085568	124085968	*
98862	chr8	124087436	124087836	*
98863	chr8	124142917	124143317	*
98864	chr8	124149998	124150398	*
98865	chr8	124154743	124155143	*
98866	chr8	124161695	124162095	*
98867	chr8	124171746	124172146	*
98868	chr8	124177132	124177532	*
98869	chr8	124182255	124182655	*
98870	chr8	124184431	124184831	*
98871	chr8	124186098	124186498	*
98872	chr8	124192940	124193340	*
98873	chr8	124196122	124196522	*
98874	chr8	124200372	124200772	*
98875	chr8	124201623	124202023	*
98876	chr8	124209234	124209634	*
98877	chr8	124219131	124219531	*
98878	chr8	124229887	124230287	*
98879	chr8	124242196	124242596	*
98880	chr8	124247537	124247937	*
98881	chr8	124250811	124251211	*
98882	chr8	124253529	124253929	*
98883	chr8	124256806	124257206	*
98884	chr8	124259159	124259559	*
98885	chr8	124261856	124262256	*
98886	chr8	124265891	124266291	*
98887	chr8	124271609	124272009	*
98888	chr8	124278522	124278922	*
98889	chr8	124284240	124284640	*
98890	chr8	124294892	124295292	*
98891	chr8	124301586	124301986	*
98892	chr8	124312785	124313185	*
98893	chr8	124316766	124317166	*
98894	chr8	124318726	124319126	*
98895	chr8	124319944	124320344	*
98896	chr8	124331084	124331484	*
98897	chr8	124338749	124339149	*
98898	chr8	124339724	124340124	*
98899	chr8	124340287	124340687	*
98900	chr8	124347341	124347741	*
98901	chr8	124349688	124350088	*
98902	chr8	124368212	124368612	*
98903	chr8	124371170	124371842	*
98904	chr8	124386550	124386950	*
98905	chr8	124398884	124399284	*
98906	chr8	124403978	124404378	*
98907	chr8	124410922	124411322	*
98908	chr8	124423350	124423750	*
98909	chr8	124434382	124434782	*
98910	chr8	124449048	124449448	*
98911	chr8	124455365	124455765	*
98912	chr8	124462536	124462936	*
98913	chr8	124469702	124470102	*
98914	chr8	124482233	124482633	*
98915	chr8	124492416	124492816	*
98916	chr8	124499305	124499705	*
98917	chr8	124516413	124516813	*
98918	chr8	124520533	124520933	*
98919	chr8	124527601	124528001	*
98920	chr8	124530574	124530974	*
98921	chr8	124550174	124550574	*
98922	chr8	124550701	124551101	*
98923	chr8	124555556	124555956	*
98924	chr8	124556043	124556443	*
98925	chr8	124566027	124566427	*
98926	chr8	124573438	124573838	*
98927	chr8	124576772	124577172	*
98928	chr8	124594199	124594599	*
98929	chr8	124608287	124608687	*
98930	chr8	124617492	124617892	*
98931	chr8	124631854	124632254	*
98932	chr8	124633246	124633646	*
98933	chr8	124643865	124644265	*
98934	chr8	124653935	124654335	*
98935	chr8	124663110	124663510	*
98936	chr8	124670858	124671258	*
98937	chr8	124677478	124677878	*
98938	chr8	124702050	124702450	*
98939	chr8	124704365	124704765	*
98940	chr8	124721903	124722303	*
98941	chr8	124732780	124733180	*
98942	chr8	124737491	124737891	*
98943	chr8	124743476	124743876	*
98944	chr8	124745959	124746359	*
98945	chr8	124751666	124752066	*
98946	chr8	124767123	124767523	*
98947	chr8	124775692	124776092	*
98948	chr8	124780239	124780639	*
98949	chr8	124790629	124791029	*
98950	chr8	124792158	124792558	*
98951	chr8	124814360	124814760	*
98952	chr8	124826649	124827049	*
98953	chr8	124830016	124830416	*
98954	chr8	124836882	124837282	*
98955	chr8	124862937	124863337	*
98956	chr8	124866709	124867109	*
98957	chr8	124883004	124883404	*
98958	chr8	124897589	124897989	*
98959	chr8	124911900	124912300	*
98960	chr8	124922515	124922915	*
98961	chr8	124926652	124927052	*
98962	chr8	124932437	124932837	*
98963	chr8	124949157	124949557	*
98964	chr8	124959502	124959902	*
98965	chr8	124990874	124991274	*
98966	chr8	125012780	125013180	*
98967	chr8	125024160	125024560	*
98968	chr8	125034657	125035057	*
98969	chr8	125054487	125054887	*
98970	chr8	125067178	125067578	*
98971	chr8	125083644	125084044	*
98972	chr8	125087091	125087491	*
98973	chr8	125093484	125093884	*
98974	chr8	125105274	125105674	*
98975	chr8	125113134	125113534	*
98976	chr8	125116559	125116959	*
98977	chr8	125127642	125128042	*
98978	chr8	125141009	125141409	*
98979	chr8	125150477	125150877	*
98980	chr8	125158600	125159000	*
98981	chr8	125165031	125165431	*
98982	chr8	125165831	125166231	*
98983	chr8	125183740	125184140	*
98984	chr8	125185807	125186207	*
98985	chr8	125187912	125188312	*
98986	chr8	125197279	125197679	*
98987	chr8	125199190	125199590	*
98988	chr8	125210612	125211012	*
98989	chr8	125224428	125224828	*
98990	chr8	125227173	125227573	*
98991	chr8	125230482	125230882	*
98992	chr8	125240670	125241070	*
98993	chr8	125255303	125255703	*
98994	chr8	125263260	125263660	*
98995	chr8	125277618	125278018	*
98996	chr8	125282516	125282916	*
98997	chr8	125286218	125286618	*
98998	chr8	125293573	125293973	*
98999	chr8	125305814	125306214	*
99000	chr8	125311299	125311699	*
99001	chr8	125316957	125317357	*
99002	chr8	125318622	125319022	*
99003	chr8	125326999	125327399	*
99004	chr8	125328618	125329018	*
99005	chr8	125333457	125333857	*
99006	chr8	125336842	125337242	*
99007	chr8	125341583	125341983	*
99008	chr8	125343970	125344370	*
99009	chr8	125351616	125352016	*
99010	chr8	125359529	125359929	*
99011	chr8	125367657	125368057	*
99012	chr8	125375362	125375762	*
99013	chr8	125386226	125386626	*
99014	chr8	125388796	125389196	*
99015	chr8	125391952	125392352	*
99016	chr8	125410542	125410942	*
99017	chr8	125416130	125416530	*
99018	chr8	125421199	125421599	*
99019	chr8	125422579	125422979	*
99020	chr8	125428364	125428764	*
99021	chr8	125432868	125433268	*
99022	chr8	125448432	125448832	*
99023	chr8	125459941	125460341	*
99024	chr8	125461514	125461914	*
99025	chr8	125472922	125473322	*
99026	chr8	125483079	125483479	*
99027	chr8	125486947	125487347	*
99028	chr8	125488820	125489220	*
99029	chr8	125498505	125498905	*
99030	chr8	125502877	125503277	*
99031	chr8	125513536	125513936	*
99032	chr8	125518318	125518718	*
99033	chr8	125522203	125522603	*
99034	chr8	125527930	125528330	*
99035	chr8	125531636	125532036	*
99036	chr8	125533756	125534156	*
99037	chr8	125536608	125537008	*
99038	chr8	125543190	125543590	*
99039	chr8	125551280	125551680	*
99040	chr8	125558594	125558994	*
99041	chr8	125560804	125561204	*
99042	chr8	125568299	125568699	*
99043	chr8	125576159	125576559	*
99044	chr8	125591276	125591676	*
99045	chr8	125596191	125596591	*
99046	chr8	125600014	125600414	*
99047	chr8	125619545	125619945	*
99048	chr8	125636975	125637375	*
99049	chr8	125640148	125640548	*
99050	chr8	125641909	125642309	*
99051	chr8	125649439	125649839	*
99052	chr8	125660114	125660514	*
99053	chr8	125662820	125663220	*
99054	chr8	125669751	125670151	*
99055	chr8	125671398	125671798	*
99056	chr8	125679860	125680260	*
99057	chr8	125694239	125694639	*
99058	chr8	125696537	125696937	*
99059	chr8	125699585	125699985	*
99060	chr8	125720044	125720444	*
99061	chr8	125724966	125725366	*
99062	chr8	125726538	125726938	*
99063	chr8	125729737	125730137	*
99064	chr8	125734095	125734495	*
99065	chr8	125756580	125756980	*
99066	chr8	125766275	125766675	*
99067	chr8	125776765	125777165	*
99068	chr8	125796490	125797254	*
99069	chr8	125828707	125829107	*
99070	chr8	125832914	125833314	*
99071	chr8	125845243	125845643	*
99072	chr8	125849231	125849631	*
99073	chr8	125864519	125864919	*
99074	chr8	125870765	125871165	*
99075	chr8	125872613	125873013	*
99076	chr8	125895363	125895763	*
99077	chr8	125897945	125898345	*
99078	chr8	125910676	125911076	*
99079	chr8	125913356	125913756	*
99080	chr8	125927996	125928396	*
99081	chr8	125941164	125941564	*
99082	chr8	125943758	125944158	*
99083	chr8	125947795	125948195	*
99084	chr8	125950292	125950692	*
99085	chr8	126010855	126011255	*
99086	chr8	126051774	126052174	*
99087	chr8	126082070	126082470	*
99088	chr8	126093049	126093449	*
99089	chr8	126163475	126163875	*
99090	chr8	126185638	126186038	*
99091	chr8	126260377	126260777	*
99092	chr8	126274742	126275142	*
99093	chr8	126291800	126292200	*
99094	chr8	126298566	126298966	*
99095	chr8	126318029	126318429	*
99096	chr8	126379583	126379983	*
99097	chr8	126422219	126422619	*
99098	chr8	126433828	126434228	*
99099	chr8	126438439	126438839	*
99100	chr8	126443050	126443450	*
99101	chr8	126448156	126448556	*
99102	chr8	126474428	126474828	*
99103	chr8	126482026	126482426	*
99104	chr8	126494372	126494772	*
99105	chr8	126497565	126497965	*
99106	chr8	126514015	126514415	*
99107	chr8	126515189	126515589	*
99108	chr8	126517116	126517516	*
99109	chr8	126523015	126523415	*
99110	chr8	126525315	126525715	*
99111	chr8	126527242	126527642	*
99112	chr8	126532300	126532700	*
99113	chr8	126536142	126536542	*
99114	chr8	126539741	126540141	*
99115	chr8	126542046	126542446	*
99116	chr8	126547886	126548286	*
99117	chr8	126550985	126551385	*
99118	chr8	126558287	126558687	*
99119	chr8	126565841	126566241	*
99120	chr8	126571011	126571411	*
99121	chr8	126573286	126573686	*
99122	chr8	126580764	126581164	*
99123	chr8	126584275	126584675	*
99124	chr8	126586885	126587285	*
99125	chr8	126591941	126592341	*
99126	chr8	126594527	126594927	*
99127	chr8	126603479	126603879	*
99128	chr8	126606279	126606679	*
99129	chr8	126614187	126614587	*
99130	chr8	126615776	126616176	*
99131	chr8	126628609	126629009	*
99132	chr8	126641816	126642216	*
99133	chr8	126659970	126660370	*
99134	chr8	126666328	126666728	*
